naics,naics_title,short_title,short_label,full_label,match_level,avg_baseline_productivity,avg_scenario_productivity,avg_baseline_revenue,avg_scenario_revenue,prod_change,prod_pct_change,revenue_change,revenue_pct_change
321992,Prefabricated Wood Building Manufacturing,Prefabricated Wood Building Mfg,321992 | Prefabricated Wood Building Mfg,321992 - Prefabricated Wood Building Manufacturing,exact,102.02542,102.02542,230.08075,230.08075,0.0,0.0,0.0,0.0
321999,All Other Miscellaneous Wood Product Manufacturing,All Other Misc Wood Prod Mfg,321999 | All Other Misc Wood Prod Mfg,321999 - All Other Miscellaneous Wood Product Manufacturing,exact,144.01831,144.01831,257.08612,257.08612,0.0,0.0,0.0,0.0
322110,Pulp Mills,Pulp Mills,322110 | Pulp Mills,322110 - Pulp Mills,exact,384.68298,384.68298,815.46564,812.71704,0.0,0.0,-2.7485962,-0.33705848
322121,Paper MillsT,Paper MillsT,322121 | Paper MillsT,322121 - Paper MillsT,prefix_5_digit,379.4899,379.4899,702.5662,699.7926,0.0,0.0,-2.7736206,-0.39478424
322122,Paper MillsT,Paper MillsT,322122 | Paper MillsT,322122 - Paper MillsT,prefix_5_digit,338.85468,338.85468,768.0713,763.62463,0.0,0.0,-4.4466553,-0.5789378
322130,Paperboard Mills,Paperbd Mills,322130 | Paperbd Mills,322130 - Paperboard Mills,exact,466.98694,466.98694,884.0752,884.0752,0.0,0.0,0.0,0.0
322211,Corrugated and Solid Fiber Box Manufacturing,Corrugated & Solid Fiber Box Mfg,322211 | Corrugated & Solid Fiber Box Mfg,322211 - Corrugated and Solid Fiber Box Manufacturing,exact,189.57053,189.57053,483.00864,483.00864,0.0,0.0,0.0,0.0
322212,Folding Paperboard Box Manufacturing,Folding Paperbd Box Mfg,322212 | Folding Paperbd Box Mfg,322212 - Folding Paperboard Box Manufacturing,exact,156.07904,156.07904,375.3595,375.3595,0.0,0.0,0.0,0.0
322219,Other Paperboard Container Manufacturing,Other Paperbd Container Mfg,322219 | Other Paperbd Container Mfg,322219 - Other Paperboard Container Manufacturing,exact,190.05035,190.05035,366.34882,366.34882,0.0,0.0,0.0,0.0
322220,Paper Bag and Coated and Treated Paper Manufacturing,Paper Bag & Coated & Treated Paper Mfg,322220 | Paper Bag & Coated & Treated Paper Mfg,322220 - Paper Bag and Coated and Treated Paper Manufacturing,exact,175.11078,175.11078,420.20398,420.20398,0.0,0.0,0.0,0.0
